"Project","wateryear","month","inflow_volume_m3","outflow_volume_m3","tp_in_lbs","drp_in_lbs","tn_in_lbs","nox_in_lbs","nh3_in_lbs","tp_out_lbs","drp_out_lbs","tn_out_lbs","nox_out_lbs","nh3_out_lbs","tp_filt_lbs","drp_filt_lbs","tn_filt_lbs","nox_filt_lbs","nh3_filt_lbs","tp_in_mgL","tn_in_mgL","tp_out_mgL","tn_out_mgL","drp_in_mgL","nox_in_mgL","nh3_in_mgL","tp_diff_mgL","tn_diff_mgL","loginflow","logtpfilt","logtpin"
"SPRC",2024,4,139349.854396557,139349.854396557,98.1887737006234,37.0091147815297,2270.0355999543,1755.08802470551,34.1344397368382,43.7794208452957,14.2636157131644,1251.01182722807,982.885180081437,16.1576181810139,54.4093528553277,22.7454990683653,1019.02377272623,772.202844624073,17.9768215558243,0.319615890116805,7.38923016890294,0.142507111912108,4.07218914786805,0.120468977435233,5.71301585820738,0.111111575477989,0.177108778204697,7.24672305699083,5.14410651926529,1.73567356043942,1.99206183607026
"SPRC",2024,5,1401.5573429516,1401.5573429516,0.296937709982124,0.067084689038557,18.022975995291,10.9393396657538,0.160631639382823,0.0912788497701219,0.00308342615449352,8.45085912552341,5.53670528767925,0.0448321200513324,0.205658860212002,0.0640012628840635,9.57211686976759,5.40263437807455,0.115799519331491,0.0961009165449057,5.83295571356891,0.0295414857365255,2.73503593600008,0.0217112878762466,3.54040774524149,0.051986821652694,0.0665594308083801,5.80341422783239,3.14661087107097,-0.686852575441015,-0.527334645121432
"SPRC",2024,6,10906.0226359847,10906.0226359847,2.31397144188084,1.75689037412094,97.8114897830401,72.9094050516704,1.39388160583985,0.750785629156046,0.244953920824054,48.419779124226,30.1926850271694,0.896464324324471,1.56318581272479,1.51193645329689,49.3917106588141,42.716720024501,0.497417281515379,0.0962420014216649,4.06814594526844,0.0312264491604399,2.01386083119622,0.0730720538825752,3.03242595722448,0.0579739028161176,0.065015552261225,4.036919496108,4.03766639475123,0.194010604791218,0.364357994758298
"SPRC",2024,7,6473.59166802325,6473.59166802325,2.89733085479904,1.57283399952148,83.3471828884948,64.9970268234286,1.02878690306134,0.768032390495039,0.0186439765931972,24.469078745631,9.70931174030887,0.405241298238915,2.129298464304,1.55419002292828,58.8781041428638,55.2877150831197,0.623545604822425,0.203013928454674,5.84007828991871,0.0538154876294398,1.7145310807667,0.110207368454674,4.55429580347781,0.0720863723199768,0.149198440825234,5.78626280228927,3.81114530212293,0.328236540872478,0.461998091409878
"SPRC",2024,8,4821.25863506368,4821.25863506368,2.26090495296645,1.65472012657261,17.0283570108009,9.64366305986895,0.852279821384024,0.186419783390085,0.0183214479629551,11.0386446862889,0.159101534957102,0.336211304147949,2.07448516957637,1.63639867860965,5.989712324512,9.48456152491185,0.516068517236075,0.212713435285771,1.60208429473671,0.0175389914016977,1.03855229696353,0.155681556669573,0.907307799698404,0.0801853118121897,0.195174443884073,1.58454530333502,3.68316042971328,0.316910334419669,0.35428230526007
"SPRC",2024,9,2017.57921119162,2017.57921119162,1.40858194100675,1.10750499431583,10.4574096736631,1.66081262519792,0.45570294131213,0.263178784889588,0.00856414353457615,7.16392013078192,0.197861111939969,0.58935987891242,1.14540315611716,1.09894085078125,3.29348954288118,1.46295151325795,-0.13365693760029,0.316682866722886,2.35107548772372,0.0591688773177883,1.61062036786324,0.248993577369859,0.373390349489593,0.102452906449753,0.257513989405098,2.29190661040593,3.30483059435228,0.0589583754617693,0.148782116136823
"SPRC",2024,10,1336.29201849962,1336.29201849962,1.41049165895051,1.13746550866104,4.19903720959144,1.46445204283365,0.102071535479213,0.0835143026780852,0.00293984244069917,2.58746413250056,0.135423208695512,0.0650761051415512,1.32697735627242,1.13452566622034,1.61157307709088,1.32902883413814,0.0369954303376618,0.478786827761131,1.42534958819049,0.0283486597018765,0.878306323957579,0.386108984851947,0.497103505396364,0.0346478523050343,0.450438168059254,1.39700092848862,3.12590137443058,0.122863512065762,0.149370522265594
"SPRC",2024,11,1259.6884825569,1259.6884825569,1.0971583561915,1.20273114988109,8.30658008696058,5.64572900617017,0.034542869564879,0.0372019727115425,0.00634084559885536,2.81071477526852,2.07423593335293,0.111937699363453,1.05995638347996,1.19639030428223,5.49586531169206,3.57149307281724,-0.077394829798574,0.395074684939802,2.99110834116492,0.0133960221559726,1.0121075485853,0.43309028949657,2.03296506450603,0.0124385082912127,0.381678662783829,2.97771231900894,3.10026315858293,0.0252879946952391,0.0402693151378662
"SPRC",2024,12,1753.00062734964,1753.00062734964,1.28250932837542,1.24309124141668,12.0808808022279,7.07560264734403,0.953642935049589,0.113549145407173,0.00469352050010161,6.15021956051538,3.72787816526482,0.117224816106395,1.16896018296825,1.23839772091658,5.93066124171252,3.34772448207921,0.836418118943194,0.331857400547901,3.12600431876377,0.0293815595688436,1.5914082112267,0.321657721229179,1.83085693796224,0.246761141205351,0.302475840979057,3.09662275919493,3.24378207151561,0.0677997185085659,0.108060532651095
"SPRC",2025,1,12834.5057798919,12834.5057798919,6.30701736797197,2.65805588953248,181.929556895623,140.068588239942,3.34490656482608,2.32489898696016,0.652066098392713,73.1041430813456,54.1822783542331,0.868852141225802,3.98211838101181,2.00598979113977,108.825413814277,85.8863098857089,2.47605442360028,0.222904031302418,6.42979546100993,0.0821671047230625,2.583663124267,0.093941611166744,4.95033565882837,0.11821644275405,0.140736926579355,6.34762835628686,4.10837914989112,0.600114166654723,0.799824026934972
"SPRC",2025,2,21063.2783649257,21063.2783649257,4.7855931231052,0.846623510526293,314.02417647067,198.558141798539,11.4092196607531,1.14543055817683,0.092678424805673,77.9999473967442,53.1834404710424,4.70423169799927,3.64016256492837,0.75394508572062,236.024229073926,145.374701327497,6.70498796275383,0.103058270561301,6.76254493622832,0.0246669721677413,1.679737385899,0.0182321297625827,4.27597126902116,0.245698791444323,0.0783912983935601,6.73787796406058,4.32352596727636,0.561120779109178,0.679935771606749
"SPRC",2025,3,11829.7356804355,11829.7356804355,1.30238962405896,0.256014743389002,199.56897438382,89.0572503504917,2.3739361891136,0.333561068682303,0.0520508369939161,42.543673698631,25.1397343331822,1.47232032017759,0.968828555376657,0.203963906395086,157.025300685189,63.9175160173095,0.90161586893601,0.0499388954607138,7.65228313006298,0.0127900829605622,1.63129683629487,0.00981664263161086,3.41481583783754,0.091026332664627,0.0371488125001516,7.63949304710242,4.0729750410091,-0.0137530692252971,0.114740927600494
"SPRC",2025,4,203230.573992828,203230.573992828,116.013552878845,44.2063848702721,3022.26468331185,2360.33648597111,44.8928483793996,46.9358922622813,15.0141398766963,1308.21156167934,1021.19266995825,18.0862872094521,69.0776606165637,29.1922449935758,1714.05312163251,1339.14381601286,26.8065611699475,0.258936175556445,6.74553652738605,0.104758453966292,2.91985970771647,0.0986663363843231,5.26814744947913,0.100198486993469,0.154177721590153,6.64077807341976,5.30798904375728,1.83933762133142,2.06450872712934
"SPRC",2025,5,39516.1366224378,39516.1366224378,24.4542678542868,9.50654000103334,629.054835958336,504.542589784152,10.5443978396542,10.975535792733,3.30211735188954,321.324960334811,244.292750877204,4.56736507755557,13.4787320615538,6.2044226491438,307.729875623525,260.249838906948,5.97703276209863,0.280706993314879,7.22082921002661,0.125986583231844,3.68844260764879,0.10912419363436,5.79157119818594,0.121037613210177,0.154720410083035,7.09484262679477,4.59677447828469,1.12964904022824,1.38835466484272
"SPRC",2025,6,10609.0252234452,10609.0252234452,5.73131735239422,1.02514964105145,319.579636225739,130.136307400237,8.50461524980215,0.0933594219663175,0.0466797109831587,82.5252905953912,44.8714269821482,0.561144436876356,5.6379579304279,0.978469930068291,237.054345630348,85.2648804180888,7.94347081292579,0.245048484313225,13.6639625167109,0.00399167999999999,3.5284553505768,0.0438313480632795,5.56411430772129,0.363623744506236,0.241056804313225,13.6599708367109,4.02567548196667,0.751121830909265,0.7582544567177
"SPRC",2025,7,13237.4760597651,13237.4760597651,7.59863326529309,3.46439833336408,76.5320601646828,43.1620920051092,1.54316982700068,1.01897085251918,0.0582448946629664,56.1694749777547,30.6826927412293,0.583109019706352,6.57966241277391,3.40615343870111,20.3625851869281,12.4793992638799,0.960060807294328,0.260377434004448,2.62247443047056,0.0349164128128291,1.92472294075383,0.118712289028444,1.47900739122205,0.0528787988259395,0.225461021191619,2.58755801765773,4.12180518768617,0.818203611542442,0.880735484554567
"SPRC",2025,8,2397.90701153639,2397.90701153639,1.14430872651958,0.790887467721488,11.9926928606811,4.40258535542523,0.727921063333984,0.263764012278075,0.0105507908507601,8.93441477967465,0.0651677786699687,0.770628138443278,0.880544714241505,0.780336676870728,3.05827808100645,4.33741757675526,-0.0427070751092941,0.21646312215281,2.2685973456992,0.0498949106006729,1.69007827432966,0.149608201499278,0.83281491217683,0.137697163709755,0.166568211552137,2.21870243509852,3.37983233757866,-0.0552485855737224,0.0585432098901862
"SPRC",2025,9,416.090598316573,416.090598316573,0.230817706396395,0.136026586098829,1.22012320513337,0.455700049554557,0.032971635561324,0.0201042646092193,0.00183079863259292,0.450280138934643,0.0154033965063144,0.0220156107235188,0.210713441787176,0.134195787466236,0.769843066198727,0.440296653048243,0.0109560248378052,0.251625275949511,1.33011389367519,0.0219166077379227,0.490871631916464,0.148289001731985,0.496780132293881,0.0359439361310387,0.229708668211588,1.30819728593727,2.61918790289854,-0.676307759086751,-0.636730878812263
"SPRC",2025,10,299.992405205522,299.992405205522,0.252942580132113,0.163614592284179,1.21743892922732,0.206901299291246,0.065204553263041,0.0560414247857802,0.00618795218909567,0.726361646814247,0.0197932200148585,0.104393609312642,0.196901155346333,0.157426640095083,0.491077282413073,0.187108079276388,-0.039189056049601,0.382458863481303,1.84081426301171,0.084736779470849,1.09828661418685,0.24739152649301,0.312842684448005,0.0985917804814179,0.297722084010454,1.75607748354086,2.47711025998938,-0.705751735568002,-0.596978055749158
"SPRC",2025,11,2123.07389492206,2123.07389492206,1.06349858296161,1.84219395274223,6.66739043263022,1.62126371405357,0.401994382378328,0.117635539887512,0.0253644565432352,3.79550597931999,0.160414442299444,0.152248957446573,0.945863043074098,1.81682949619899,2.87188445331023,1.46084927175413,0.249745424931755,0.2272191082869,1.42450449203611,0.0251331246738985,0.810919260199726,0.393589304151164,0.346387011047346,0.0858870961971409,0.202085983613002,1.39937136736221,3.32696511032162,-0.0241717430307321,0.0267369155717394
"SPRC",2025,12,16996.4843101411,16996.4843101411,6.09235792152723,2.91470649722684,145.731076178725,96.2922840815875,1.87851095742305,2.02423637596863,0.620329109800354,70.3308991487245,45.5675072903869,1.20263566604283,4.0681215455586,2.29437738742649,75.4001770300005,50.7247767912006,0.67587529138022,0.162592069205506,3.88925232703733,0.0540225615712493,1.87698204356455,0.0777873143067149,2.56983616507957,0.050133460234402,0.108569507634256,3.83522976546608,4.23035909769549,0.609393920105384,0.784785409893495
"STMA",2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,7,26390.725068272,16526.5458749575,29.6989954701095,10.0664698595786,309.581770178626,0.698252244595051,45.4794961979577,3.92079501089478,0.37167387649746,66.259978139508,0.437263384114659,2.39037316649347,25.7782004592147,9.69479598308114,243.321792039118,0.260988860480392,43.0891230314642,0.510462077506071,5.32104709475569,0.107613086872362,1.8186211632779,0.173021041160952,0.0120014595024938,0.781695062262432,0.402848990633709,5.21343400788332,4.42145132234675,1.41125259657397,1.4727417601197
"STMA",2025,8,84663.7973653207,71973.0256224817,95.2770235728717,32.2941322063221,993.165901679285,2.24005541315529,145.902275910181,17.0750428985423,1.61863789558673,288.561877385775,1.90427987716086,10.4100633284793,78.2019806743294,30.6754943107354,704.60402429351,0.33577553599443,135.492212581702,0.510462077506071,5.32104709475568,0.107613086872361,1.8186211632779,0.173021041160953,0.0120014595024938,0.78169506226243,0.40284899063371,5.21343400788332,4.92769774367755,1.89321775286852,1.97898818145049
"STMA",2025,9,259295.94426195,170634.607993889,165.027620638794,55.9360861491211,1720.24481357101,3.87995973288702,252.714710602041,16.7321440055996,1.58613261019625,282.767013566751,1.86603836493676,10.201009728321,148.295476633194,54.3499535389249,1437.47780000426,2.01392136795026,242.51370087372,0.288691475429073,3.00931450993896,0.0444792566418402,0.751682902207457,0.0978519303472368,0.00678741713391239,0.442087102655493,0.244212218787233,2.96483525329712,5.41379572387143,2.17112790420975,2.21755663807522
"STMA",2025,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"STMA",2025,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"TIPC",2023,1,28993.5801413932,10931.4733930796,14.7812288529479,4.58617587113086,298.660721363888,286.707900626585,3.77121082086022,0.982751972385185,0.0639188274722072,75.9435568904161,48.3386132758567,0.343563697663114,13.7984768805627,4.52225704365865,222.717164473472,238.369287350728,3.42764712319711,0.23125,4.6725,0.0407791592811384,3.15126755257903,0.0717499999999999,4.48549999999999,0.0589999999999999,0.190470840718861,4.63172084071886,4.4623018455603,1.13983115025096,1.16971054108652
"TIPC",2023,2,13544.6616611401,21162.2794673678,6.90520945577301,2.14248120411552,139.522556463133,133.938668168086,1.76176154763506,0.459103115167611,0.0298603652141536,35.4778464200662,22.5819011932036,0.160499463026075,6.4461063406054,2.11262083890137,104.044710043067,111.356766974882,1.60126208460899,0.231249999999999,4.6725,0.00984058325858272,0.760445072136819,0.0717499999999998,4.48549999999999,0.0589999999999998,0.221409416741416,4.66265941674142,4.13176816104618,0.809297465736847,0.839176856572402
"TIPC",2023,3,121395.490978426,114037.59820895,61.888684499032,19.2022188661861,1250.48596031017,1200.43975922339,15.7899778829963,4.11476118561132,0.267626743779598,317.974024953135,202.392724983321,1.43849374781534,57.7739233134207,18.9345921224065,932.511935357035,998.047034240069,14.351484135181,0.231249999999999,4.67249999999998,0.016367020203051,1.26478477260162,0.0717499999999996,4.4855,0.0589999999999999,0.214882979796948,4.65613297979693,5.08420255593565,1.76173186062631,1.79161125146187
"TIPC",2023,4,20206.6093100066,38783.4439336421,10.4463180846485,7.16096218382621,207.055379349451,153.030764180336,0.946627971423371,5.51828423341506,0.551271583358316,138.068473832015,57.4269074664072,1.16936396469946,4.92803385123344,6.60969060046789,68.986905517436,95.6038567139288,-0.222735993276089,0.234500000000001,4.64800000000001,0.0645402644633578,1.61480913962559,0.16075,3.43525000000001,0.02125,0.169959735536643,4.58345973553666,4.30549344456452,0.692673682385548,1.01896324573077
"TIPC",2023,5,12080.1664895197,15959.4689566692,6.24514779936592,4.28105547440542,123.784422053104,91.4867547026514,0.565924907192007,3.29900931192517,0.329568034188287,82.5418121989754,34.331668046301,0.699083708884244,2.94613848744075,3.95148744021713,41.2426098541286,57.1550866563504,-0.133158801692237,0.234500000000001,4.64800000000003,0.0937644371471347,2.34600324829789,0.160750000000001,3.43525000000001,0.0212500000000001,0.140735562852866,4.5542355628529,4.08207291979682,0.469253157617856,0.795542720963075
"TIPC",2023,6,39618.4820540396,39529.9848119297,20.4817769878137,14.0402799607294,405.967161788307,300.04274796327,1.85602456712597,10.8195314471873,1.0808613655616,270.706642011109,112.595184475118,2.29273622997914,9.6622455406264,12.9594185951678,135.260519777198,187.447563488152,-0.43671166285317,0.2345,4.648,0.124152323553716,3.10631368568555,0.16075,3.43524999999999,0.02125,0.110347676446285,4.52384767644628,4.59789783192481,0.98507806974584,1.31136763309106
"TIPC",2023,7,3126.9041668662,12532.2399222778,3.03315219008185,2.16456769928568,15.8464968112515,9.83189388887327,0.208529213068127,1.00731673585389,0.059456676453309,6.02925166875077,0.230933178108504,0.0499780758593032,2.02583545422796,2.10511102283237,9.81724514250073,9.60096071076476,0.158551137208824,0.44,2.29875,0.0364594736628915,0.218226635773525,0.313999999999999,1.42625,0.03025,0.403540526337108,2.26229052633711,3.49511457122088,0.306604167469023,0.481894201822215
"TIPC",2023,8,8938.7668757088,11444.4676502033,8.67076151964699,6.18777072083899,45.2998023711103,28.1060764031739,0.59611485447573,2.87957960695095,0.169966632061262,17.235601804821,0.660160252064032,0.142870502312365,5.79118191269604,6.01780408877773,28.0642005662893,27.4459161511099,0.453244352163365,0.44,2.29875,0.114131766512508,0.68313085567837,0.314,1.42625,0.03025,0.325868233487492,2.1846182334875,3.95127761096449,0.762767207212641,0.938057241565832
"TIPC",2023,9,331.769952711996,2404.5353746601,0.321822705452553,0.229664385254777,1.68134078217967,1.04318098557205,0.022125310999863,0.106878051896033,0.00630845644210971,0.639714053991908,0.0245024105287739,0.00530276048757048,0.21494465355652,0.223355928812667,1.04162672818776,1.01867857504328,0.0168225505122925,0.439999999999999,2.29874999999999,0.0201618511629897,0.120677906404994,0.314,1.42624999999999,0.0302499999999999,0.41983814883701,2.278588148837,2.52083705087979,-0.667673352872065,-0.492383318518873
"TIPC",2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"TIPC",2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-Inf,-Inf,-Inf
"TIPC",2023,12,8301.75726137844,7016.70851072666,8.08945482700456,6.68020590917798,41.1976534289305,30.9302684561939,5.28925892534914,0.0366038679954958,0.0183019339977479,15.9226825780407,12.3721073824776,0,8.05285095900907,6.66190397518023,25.2749708508898,18.5581610737163,5.28925892534914,0.442,2.251,0.00236628249518625,1.02933288540602,0.365,1.69,0.289,0.439633717504814,2.24863371750481,3.91917003070655,0.905949661307884,0.907919254170789
"TIPC",2024,1,54281.399100756,14540.689497823,21.8593523715566,3.23103566075929,755.025222059898,584.65789728085,26.6061825398326,13.1634786179082,1.13684588063753,459.74446306273,272.862956017579,2.39335974871058,8.6958737536484,2.09418978012176,295.280758997168,311.794941263271,24.212822791122,0.182666666666666,6.30933333333333,0.410637604356872,14.3418294212579,0.027,4.88566666666667,0.222333333333333,-0.227970937690205,5.89869572897646,4.73465103305379,0.939313226053876,1.33963729093364
"TIPC",2024,2,3391.44774832825,26281.2100429949,1.36575056296581,0.201871889781443,47.1732238244835,36.5288430682298,1.66232778375584,0.822441032442918,0.0710289982564338,28.7243761194571,17.0482057043205,0.14953473317144,0.543309530522892,0.130842891525009,18.4488477050264,19.4806373639093,1.5127930505844,0.182666666666666,6.30933333333334,0.014194903952512,0.495767774256598,0.0269999999999999,4.88566666666666,0.222333333333334,0.168471762714154,6.29513842938082,3.53038513032408,-0.264952676675834,0.135371388203932
"TIPC",2024,3,44214.6490176328,42480.3939964541,17.8054289106869,2.63182434628767,615.002113907814,476.230240043683,21.6719362836281,10.7222473367275,0.926012269990105,374.482611149858,222.259190626923,1.94949951576864,7.0831815739594,1.70581207629757,240.519502757956,253.97104941676,19.7224367678595,0.182666666666666,6.30933333333333,0.114490731708975,3.99867554033879,0.027,4.88566666666667,0.222333333333334,0.068175934957691,6.19484260162436,4.64556618187156,0.850228374871648,1.25055243975141
"TIPC",2024,4,121851.190441455,116830.232869645,40.2051620430728,16.7446888687185,1175.351797277,722.618391286408,22.7441228484198,61.324704688034,19.0728274280056,882.26217820895,470.987547331816,7.36817478104038,-21.1195426449612,-2.3281385592871,293.08961906805,251.630843954592,15.3759480673794,0.149666666666667,4.37533333333334,0.238096641282307,3.42543290555709,0.0623333333333335,2.69000000000001,0.0846666666666669,-0.0884299746156395,4.13723669205104,5.08582977643933,NA,1.60428181683814
"TIPC",2024,5,4890.02344674336,11557.8703016328,1.61347775395927,0.671982939844951,47.1681714887959,28.9994776713837,0.912746880858917,2.46102842904255,0.765413722924998,35.4061599397298,18.9012527594738,0.295693027769818,-0.84755067508328,-0.0934307830800469,11.7620115490661,10.0982249119099,0.617053853089099,0.149666666666667,4.37533333333334,0.0965854838547545,1.38954960814819,0.0623333333333334,2.69,0.0846666666666667,0.0530811828119126,4.27874784947859,3.68931094148903,NA,0.20776298188784
"TIPC",2024,6,11264.7909738657,18231.9192653734,3.71685122520994,1.54799817174668,108.657882365491,66.8039852727043,2.10262853274683,5.6692920056177,1.76322786407509,81.5625927466527,43.5414397903292,0.681166498797622,-1.95244078040776,-0.21522969232841,27.0952896188383,23.2625454823751,1.42146203394921,0.149666666666666,4.3753333333333,0.141048828503329,2.02923189442524,0.0623333333333332,2.68999999999999,0.0846666666666666,0.00861783816333753,4.23428450482997,4.05172313749448,NA,0.570175177893286
"TIPC",2024,7,12298.5716688345,20500.5708745412,6.83253981601917,4.32004501594863,103.003249051813,50.7921610661742,1.22009639571771,2.41307953819724,0.225943776984761,40.6020967241615,0.8495486014627,1.6087196921315,4.41946027782193,4.09410123896387,62.4011523276515,49.9426124647115,-0.38862329641379,0.252,3.79900000000001,0.0533923121080288,0.898370644739025,0.159333333333333,1.87333333333333,0.0450000000000001,0.198607687891971,3.74560768789198,4.08985467628791,0.645369234807022,0.834582171184608
"TIPC",2024,8,8538.62986763614,10440.3569579611,4.74368325979785,2.99931296056002,71.5129075554446,35.2638887831534,0.847086296392474,1.67534845286511,0.156867832665273,28.1891495299495,0.589823050821426,1.11689896857674,3.06833480693274,2.84244512789475,43.3237580254951,34.674065732332,-0.269812672184266,0.252,3.799,0.0727885130057873,1.22472806995693,0.159333333333333,1.87333333333333,0.045,0.179211486994212,3.72621148699421,3.93138818817571,0.486902746694821,0.676115683072407
"TIPC",2024,9,3250.61086951524,1702.37969367924,1.80589492750846,1.1418224541654,27.2245826571613,13.4247744611079,0.322481237055083,0.63779622439783,0.0597187476027931,10.7314589442219,0.224542490986502,0.425197482931887,1.16809870311063,1.08210370656261,16.4931237129394,13.2002319701214,-0.102716245876804,0.251999999999999,3.79899999999999,0.169941152647093,2.85940310212384,0.159333333333332,1.87333333333333,0.045,0.0820588473529057,3.6290588473529,3.5119649832343,0.0674795417534073,0.256692478130994
"TIPC",2024,10,1613.51026893773,890.957053053036,1.49636240402661,1.33392052656889,9.21294443683581,6.25104801428551,0.313026683568166,0.0557282353322115,0.00474282853891161,1.6676970849948,0.0533568210627557,0.0314212390702894,1.4406341686944,1.32917769802998,7.54524735184101,6.19769119322275,0.281605444497877,0.420666666666666,2.59,0.0283721055465806,0.849050350026929,0.375,1.75733333333334,0.0879999999999999,0.392294561120085,2.56162789445342,3.2077717337491,0.158553711078913,0.175036788052698
"TIPC",2024,11,1489.31500929221,1299.42374723487,1.3811842605282,1.23124587408417,8.50380483700801,5.76989177615267,0.288932365118419,0.0514387165172943,0.00437776310785483,1.53933095279946,0.0492498349633669,0.0290026805895383,1.32974554401091,1.22686811097632,6.96447388420855,5.7206419411893,0.259929684528881,0.420666666666668,2.59000000000001,0.0179561146715193,0.537346282670043,0.375,1.75733333333334,0.0880000000000002,0.402710551995148,2.57204388532849,3.17298656634058,0.123768543670401,0.140251620644186
"TIPC",2024,12,1933.76542936471,1483.96885573131,1.79336564657427,1.59868173723934,11.0415618651997,7.49177788331184,0.375157314338833,0.0667893703557771,0.00568420173240656,1.99870743415746,0.0639472694895738,0.0376578364771935,1.72657627621849,1.59299753550693,9.04285443104224,7.42783061382227,0.337499477861639,0.420666666666667,2.58999999999999,0.020415292596185,0.610938490139025,0.374999999999999,1.75733333333333,0.0880000000000001,0.400251374070482,2.56958470740381,3.28640379192331,0.237185769253129,0.253668846226913
"TIPC",2025,1,13778.4141828836,54071.8051539942,3.05781972606618,1.06314924250645,194.890443997754,151.534205365253,3.57420650099788,4.30828573987139,1.37196878437737,133.344228087512,77.8427750132344,1.50359678583055,-1.25046601380521,-0.30881954187092,61.546215910242,73.6914303520186,2.07060971516733,0.100666666666667,6.416,0.0361415419004428,1.11860408004203,0.035,4.98866666666668,0.117666666666667,0.0645251247662241,6.37985845809956,4.13919923562278,NA,0.485411877975419
"TIPC",2025,2,33953.7384482589,14926.5169762173,7.5352946879587,2.61988722594591,480.262755476255,373.42125927149,8.807811340561,10.6167810918094,3.38090208681591,328.596236400901,191.825647553068,3.70526907669492,-3.0814864038507,-0.76101486087,151.666519075354,181.595611718422,5.10254226386608,0.100666666666667,6.416,0.32263199183827,9.9856686639579,0.0350000000000001,4.98866666666668,0.117666666666667,-0.221965325171604,6.09336800816173,4.53088759888352,NA,0.877100241236156
"TIPC",2025,3,8487.10648674248,18539.0564148349,1.88352892342463,0.654869327680747,120.046903039991,93.3407081720958,2.20160831115527,2.65377998979198,0.845093275245155,82.1362058180153,47.9489084877103,0.926172334862771,-0.77025106636735,-0.190223947564408,37.9106972219757,45.3917996843855,1.2754359762925,0.100666666666667,6.41600000000002,0.0649307373813481,2.00964828658911,0.035,4.98866666666667,0.117666666666667,0.0357359292853189,6.35106926261867,3.92875965125342,NA,0.27497229360606
"TIPC",2025,4,114225.308618406,101336.45274165,53.3353623575363,13.2960676698674,1679.13218224765,1220.31711985185,25.1315824517569,37.4581451873632,4.37536317734746,771.606313426751,325.728475965407,11.8669922148201,15.8772171701731,8.92070449251994,907.525868820899,894.588643886443,13.2645902369368,0.211800000000001,6.66800000000003,0.167669325275331,3.45384720207915,0.0528000000000001,4.84600000000003,0.0998000000000001,0.0441306747246694,6.50033067472469,5.05776234012314,1.20077438514739,1.72701525000976
"TIPC",2025,5,44290.2054069003,60073.2248202948,20.6804795087775,5.15547364524765,651.073830805139,473.17093342557,9.74462632188855,14.5241800138369,1.69652186716246,299.185903091751,126.299340153936,4.60135786992984,6.1562994949406,3.45895177808519,351.887927713388,346.871593271634,5.14326845195871,0.2118,6.668,0.109668959407198,2.25908840499887,0.0528,4.84599999999999,0.0997999999999999,0.102131040592801,6.5583310405928,4.64630769443866,0.789319739462913,1.31556060432528
"TIPC",2025,6,8338.94511040526,11845.2333615633,3.89371378832415,0.970670859412253,122.583963836381,89.0884656195412,1.83471499563149,2.73460777154493,0.31942057163424,56.3306221041017,23.779597663821,0.866342125943227,1.15910601677922,0.651250287778013,66.2533417322793,65.3088679557202,0.968372869688263,0.2118,6.66800000000002,0.104718754566527,2.15711834511704,0.0528,4.846,0.0997999999999999,0.107081245433473,6.56328124543349,3.92111111518138,0.0641231602056308,0.590364025067995
"TIPC",2025,7,31623.1277283986,32944.774081638,15.6163593720487,8.83067940681324,162.18239889513,78.3374217904406,6.43710051496649,6.29766873485891,0.429914655331697,133.90098616331,0.836590680645465,6.03042448965272,9.31869063718979,8.40076475148154,28.28141273182,77.5008311097951,0.40667602531377,0.224,2.32633333333332,0.0867094286654757,1.84361523236336,0.126666666666667,1.12366666666667,0.0923333333333332,0.137290571334524,2.23962390466785,4.50000482220616,0.969354894221829,1.19357979465547
